namespace	key	en_us	current_ru	proposed_ru	reason
enderio	item.enderio.fused_quartz_ea_orange	Orange Enlightened Fused Quartz (Animals Pass)		Оранжевый осветляющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ea_pink	Pink Enlightened Fused Quartz (Animals Pass)		Розовый осветляющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ea_purple	Purple Enlightened Fused Quartz (Animals Pass)		Фиолетовый осветляющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ea_red	Red Enlightened Fused Quartz (Animals Pass)		Красный осветляющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ea_white	White Enlightened Fused Quartz (Animals Pass)		Белый осветляющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_ea_yellow	Yellow Enlightened Fused Quartz (Animals Pass)		Жёлтый осветляющий плавленый кварц (проходят животные)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_em	Enlightened Fused Quartz (Monsters Pass)		Осветляющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_em_black	Black Enlightened Fused Quartz (Monsters Pass)		Чёрный осветляющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_em_blue	Blue Enlightened Fused Quartz (Monsters Pass)		Синий осветляющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_em_brown	Brown Enlightened Fused Quartz (Monsters Pass)		Коричневый осветляющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
enderio	item.enderio.fused_quartz_em_cyan	Cyan Enlightened Fused Quartz (Monsters Pass)		Бирюзовый осветляющий плавленый кварц (проходят монстры)	В en_us и ru_ru отсутствует имя варианта; восстановлено по суффиксу свойств и цвета.
