item_id	translation_key	en_us	ru_ru	status
minecraft:crimson_trapdoor	block.minecraft.crimson_trapdoor	Crimson Trapdoor	Багровый люк	HAS_RU
minecraft:crossbow	item.minecraft.crossbow	Crossbow	Арбалет	HAS_RU
minecraft:crying_obsidian	block.minecraft.crying_obsidian	Crying Obsidian	Плачущий обсидиан	HAS_RU
minecraft:cut_copper	block.minecraft.cut_copper	Cut Copper	Резной медный блок	HAS_RU
minecraft:cut_copper_slab	block.minecraft.cut_copper_slab	Cut Copper Slab	Резная медная плита	HAS_RU
minecraft:cut_copper_stairs	block.minecraft.cut_copper_stairs	Cut Copper Stairs	Резные медные ступеньки	HAS_RU
minecraft:cut_red_sandstone	block.minecraft.cut_red_sandstone	Cut Red Sandstone	Пиленый красный песчаник	HAS_RU
minecraft:cut_red_sandstone_slab	block.minecraft.cut_red_sandstone_slab	Cut Red Sandstone Slab	Плита из пиленого красного песчаника	HAS_RU
minecraft:cut_sandstone	block.minecraft.cut_sandstone	Cut Sandstone	Пиленый песчаник	HAS_RU
minecraft:cut_sandstone_slab	block.minecraft.cut_sandstone_slab	Cut Sandstone Slab	Плита из пиленого песчаника	HAS_RU
minecraft:cyan_banner	block.minecraft.cyan_banner	Cyan Banner	Бирюзовый флаг	HAS_RU
minecraft:cyan_bed	block.minecraft.cyan_bed	Cyan Bed	Бирюзовая кровать	HAS_RU
minecraft:cyan_candle	block.minecraft.cyan_candle	Cyan Candle	Бирюзовая свеча	HAS_RU
minecraft:cyan_carpet	block.minecraft.cyan_carpet	Cyan Carpet	Бирюзовый ковёр	HAS_RU
minecraft:cyan_concrete	block.minecraft.cyan_concrete	Cyan Concrete	Бирюзовый бетон	HAS_RU
minecraft:cyan_concrete_powder	block.minecraft.cyan_concrete_powder	Cyan Concrete Powder	Бирюзовый сухой бетон	HAS_RU
minecraft:cyan_dye	item.minecraft.cyan_dye	Cyan Dye	Бирюзовый краситель	HAS_RU
minecraft:cyan_glazed_terracotta	block.minecraft.cyan_glazed_terracotta	Cyan Glazed Terracotta	Бирюзовая глазурованная керамика	HAS_RU
minecraft:cyan_shulker_box	block.minecraft.cyan_shulker_box	Cyan Shulker Box	Бирюзовый шалкеровый ящик	HAS_RU
minecraft:cyan_stained_glass	block.minecraft.cyan_stained_glass	Cyan Stained Glass	Бирюзовое стекло	HAS_RU
minecraft:cyan_stained_glass_pane	block.minecraft.cyan_stained_glass_pane	Cyan Stained Glass Pane	Бирюзовая стеклянная панель	HAS_RU
minecraft:cyan_terracotta	block.minecraft.cyan_terracotta	Cyan Terracotta	Бирюзовая керамика	HAS_RU
minecraft:cyan_wool	block.minecraft.cyan_wool	Cyan Wool	Бирюзовая шерсть	HAS_RU
minecraft:damaged_anvil	block.minecraft.damaged_anvil	Damaged Anvil	Разбитая наковальня	HAS_RU
minecraft:dandelion	block.minecraft.dandelion	Dandelion	Одуванчик	HAS_RU
minecraft:danger_pottery_sherd	item.minecraft.danger_pottery_sherd	Danger Pottery Sherd	Глиняный черепок «Угроза»	HAS_RU
minecraft:dark_oak_boat	item.minecraft.dark_oak_boat	Dark Oak Boat	Лодка из тёмного дуба	HAS_RU
minecraft:dark_oak_button	block.minecraft.dark_oak_button	Dark Oak Button	Кнопка из тёмного дуба	HAS_RU
minecraft:dark_oak_chest_boat	item.minecraft.dark_oak_chest_boat	Dark Oak Boat with Chest	Грузовая лодка из тёмного дуба	HAS_RU
minecraft:dark_oak_door	block.minecraft.dark_oak_door	Dark Oak Door	Дверь из тёмного дуба	HAS_RU
minecraft:dark_oak_fence	block.minecraft.dark_oak_fence	Dark Oak Fence	Забор из тёмного дуба	HAS_RU
minecraft:dark_oak_fence_gate	block.minecraft.dark_oak_fence_gate	Dark Oak Fence Gate	Калитка из тёмного дуба	HAS_RU
minecraft:dark_oak_hanging_sign	block.minecraft.dark_oak_hanging_sign	Dark Oak Hanging Sign	Подвесная табличка из тёмного дуба	HAS_RU
minecraft:dark_oak_leaves	block.minecraft.dark_oak_leaves	Dark Oak Leaves	Листья тёмного дуба	HAS_RU
minecraft:dark_oak_log	block.minecraft.dark_oak_log	Dark Oak Log	Бревно тёмного дуба	HAS_RU
minecraft:dark_oak_planks	block.minecraft.dark_oak_planks	Dark Oak Planks	Доски из тёмного дуба	HAS_RU
minecraft:dark_oak_pressure_plate	block.minecraft.dark_oak_pressure_plate	Dark Oak Pressure Plate	Нажимная плита из тёмного дуба	HAS_RU
minecraft:dark_oak_sapling	block.minecraft.dark_oak_sapling	Dark Oak Sapling	Саженец тёмного дуба	HAS_RU
minecraft:dark_oak_sign	block.minecraft.dark_oak_sign	Dark Oak Sign	Табличка из тёмного дуба	HAS_RU
minecraft:dark_oak_slab	block.minecraft.dark_oak_slab	Dark Oak Slab	Плита из тёмного дуба	HAS_RU
minecraft:dark_oak_stairs	block.minecraft.dark_oak_stairs	Dark Oak Stairs	Ступеньки из тёмного дуба	HAS_RU
minecraft:dark_oak_trapdoor	block.minecraft.dark_oak_trapdoor	Dark Oak Trapdoor	Люк из тёмного дуба	HAS_RU
minecraft:dark_oak_wood	block.minecraft.dark_oak_wood	Dark Oak Wood	Тёмный дуб	HAS_RU
minecraft:dark_prismarine	block.minecraft.dark_prismarine	Dark Prismarine	Тёмный призмарин	HAS_RU
minecraft:dark_prismarine_slab	block.minecraft.dark_prismarine_slab	Dark Prismarine Slab	Плита из тёмного призмарина	HAS_RU
minecraft:dark_prismarine_stairs	block.minecraft.dark_prismarine_stairs	Dark Prismarine Stairs	Ступеньки из тёмного призмарина	HAS_RU
minecraft:daylight_detector	block.minecraft.daylight_detector	Daylight Detector	Датчик дневного света	HAS_RU
minecraft:dead_brain_coral	block.minecraft.dead_brain_coral	Dead Brain Coral	Мёртвый коралл-мозговик	HAS_RU
minecraft:dead_brain_coral_block	block.minecraft.dead_brain_coral_block	Dead Brain Coral Block	Блок мёртвого коралла-мозговика	HAS_RU
minecraft:dead_brain_coral_fan	block.minecraft.dead_brain_coral_fan	Dead Brain Coral Fan	Мёртвый веерный коралл-мозговик	HAS_RU
minecraft:dead_bubble_coral	block.minecraft.dead_bubble_coral	Dead Bubble Coral	Мёртвый пузырчатый коралл	HAS_RU
minecraft:dead_bubble_coral_block	block.minecraft.dead_bubble_coral_block	Dead Bubble Coral Block	Блок мёртвого пузырчатого коралла	HAS_RU
minecraft:dead_bubble_coral_fan	block.minecraft.dead_bubble_coral_fan	Dead Bubble Coral Fan	Мёртвый веерный пузырчатый коралл	HAS_RU
minecraft:dead_bush	block.minecraft.dead_bush	Dead Bush	Мёртвый куст	HAS_RU
minecraft:dead_fire_coral	block.minecraft.dead_fire_coral	Dead Fire Coral	Мёртвый огненный коралл	HAS_RU
minecraft:dead_fire_coral_block	block.minecraft.dead_fire_coral_block	Dead Fire Coral Block	Блок мёртвого огненного коралла	HAS_RU
minecraft:dead_fire_coral_fan	block.minecraft.dead_fire_coral_fan	Dead Fire Coral Fan	Мёртвый веерный огненный коралл	HAS_RU
minecraft:dead_horn_coral	block.minecraft.dead_horn_coral	Dead Horn Coral	Мёртвый роговый коралл	HAS_RU
minecraft:dead_horn_coral_block	block.minecraft.dead_horn_coral_block	Dead Horn Coral Block	Блок мёртвого рогового коралла	HAS_RU
minecraft:dead_horn_coral_fan	block.minecraft.dead_horn_coral_fan	Dead Horn Coral Fan	Мёртвый веерный роговый коралл	HAS_RU
minecraft:dead_tube_coral	block.minecraft.dead_tube_coral	Dead Tube Coral	Мёртвый трубчатый коралл	HAS_RU
minecraft:dead_tube_coral_block	block.minecraft.dead_tube_coral_block	Dead Tube Coral Block	Блок мёртвого трубчатого коралла	HAS_RU
minecraft:dead_tube_coral_fan	block.minecraft.dead_tube_coral_fan	Dead Tube Coral Fan	Мёртвый веерный трубчатый коралл	HAS_RU
minecraft:debug_stick	item.minecraft.debug_stick	Debug Stick	Палочка отладки	HAS_RU
minecraft:decorated_pot	block.minecraft.decorated_pot	Decorated Pot	Узорчатая ваза	HAS_RU
minecraft:deepslate	block.minecraft.deepslate	Deepslate	Глубинный сланец	HAS_RU
minecraft:deepslate_brick_slab	block.minecraft.deepslate_brick_slab	Deepslate Brick Slab	Плита из глубинносланцевого кирпича	HAS_RU
minecraft:deepslate_brick_stairs	block.minecraft.deepslate_brick_stairs	Deepslate Brick Stairs	Ступеньки из глубинносланцевого кирпича	HAS_RU
minecraft:deepslate_brick_wall	block.minecraft.deepslate_brick_wall	Deepslate Brick Wall	Ограда из глубинносланцевого кирпича	HAS_RU
minecraft:deepslate_bricks	block.minecraft.deepslate_bricks	Deepslate Bricks	Глубинносланцевые кирпичи	HAS_RU
minecraft:deepslate_coal_ore	block.minecraft.deepslate_coal_ore	Deepslate Coal Ore	Угленосный глубинный сланец	HAS_RU
minecraft:deepslate_copper_ore	block.minecraft.deepslate_copper_ore	Deepslate Copper Ore	Меденосный глубинный сланец	HAS_RU
minecraft:deepslate_diamond_ore	block.minecraft.deepslate_diamond_ore	Deepslate Diamond Ore	Алмазоносный глубинный сланец	HAS_RU
minecraft:deepslate_emerald_ore	block.minecraft.deepslate_emerald_ore	Deepslate Emerald Ore	Изумрудоносный глубинный сланец	HAS_RU
minecraft:deepslate_gold_ore	block.minecraft.deepslate_gold_ore	Deepslate Gold Ore	Золотоносный глубинный сланец	HAS_RU
minecraft:deepslate_iron_ore	block.minecraft.deepslate_iron_ore	Deepslate Iron Ore	Железоносный глубинный сланец	HAS_RU
minecraft:deepslate_lapis_ore	block.minecraft.deepslate_lapis_ore	Deepslate Lapis Lazuli Ore	Лазуритоносный глубинный сланец	HAS_RU
minecraft:deepslate_redstone_ore	block.minecraft.deepslate_redstone_ore	Deepslate Redstone Ore	Редстоуноносный глубинный сланец	HAS_RU
minecraft:deepslate_tile_slab	block.minecraft.deepslate_tile_slab	Deepslate Tile Slab	Плита из глубинносланцевого плитняка	HAS_RU
minecraft:deepslate_tile_stairs	block.minecraft.deepslate_tile_stairs	Deepslate Tile Stairs	Ступеньки из глубинносланцевого плитняка	HAS_RU
minecraft:deepslate_tile_wall	block.minecraft.deepslate_tile_wall	Deepslate Tile Wall	Ограда из глубинносланцевого плитняка	HAS_RU
minecraft:deepslate_tiles	block.minecraft.deepslate_tiles	Deepslate Tiles	Глубинносланцевый плитняк	HAS_RU
minecraft:detector_rail	block.minecraft.detector_rail	Detector Rail	Рельсы с датчиком	HAS_RU
minecraft:diamond	item.minecraft.diamond	Diamond	Алмаз	HAS_RU
minecraft:diamond_axe	item.minecraft.diamond_axe	Diamond Axe	Алмазный топор	HAS_RU
minecraft:diamond_block	block.minecraft.diamond_block	Block of Diamond	Алмазный блок	HAS_RU
minecraft:diamond_boots	item.minecraft.diamond_boots	Diamond Boots	Алмазные ботинки	HAS_RU
minecraft:diamond_chestplate	item.minecraft.diamond_chestplate	Diamond Chestplate	Алмазный нагрудник	HAS_RU
minecraft:diamond_helmet	item.minecraft.diamond_helmet	Diamond Helmet	Алмазный шлем	HAS_RU
minecraft:diamond_hoe	item.minecraft.diamond_hoe	Diamond Hoe	Алмазная мотыга	HAS_RU
minecraft:diamond_horse_armor	item.minecraft.diamond_horse_armor	Diamond Horse Armor	Алмазная конская броня	HAS_RU
minecraft:diamond_leggings	item.minecraft.diamond_leggings	Diamond Leggings	Алмазные поножи	HAS_RU
minecraft:diamond_ore	block.minecraft.diamond_ore	Diamond Ore	Алмазная руда	HAS_RU
minecraft:diamond_pickaxe	item.minecraft.diamond_pickaxe	Diamond Pickaxe	Алмазная кирка	HAS_RU
minecraft:diamond_shovel	item.minecraft.diamond_shovel	Diamond Shovel	Алмазная лопата	HAS_RU
minecraft:diamond_sword	item.minecraft.diamond_sword	Diamond Sword	Алмазный меч	HAS_RU
minecraft:diorite	block.minecraft.diorite	Diorite	Диорит	HAS_RU
minecraft:diorite_slab	block.minecraft.diorite_slab	Diorite Slab	Диоритовая плита	HAS_RU
minecraft:diorite_stairs	block.minecraft.diorite_stairs	Diorite Stairs	Диоритовые ступеньки	HAS_RU
minecraft:diorite_wall	block.minecraft.diorite_wall	Diorite Wall	Диоритовая ограда	HAS_RU
minecraft:dirt	block.minecraft.dirt	Dirt	Земля	HAS_RU
minecraft:dirt_path	block.minecraft.dirt_path	Dirt Path	Тропинка	HAS_RU
minecraft:disc_fragment_5	item.minecraft.disc_fragment_5	Disc Fragment	Осколок пластинки	HAS_RU
minecraft:dispenser	block.minecraft.dispenser	Dispenser	Раздатчик	HAS_RU
minecraft:dolphin_spawn_egg	item.minecraft.dolphin_spawn_egg	Dolphin Spawn Egg	Яйцо призыва дельфина	HAS_RU
minecraft:donkey_spawn_egg	item.minecraft.donkey_spawn_egg	Donkey Spawn Egg	Яйцо призыва осла	HAS_RU
minecraft:dragon_breath	item.minecraft.dragon_breath	Dragon's Breath	Дыхание дракона	HAS_RU
minecraft:dragon_egg	block.minecraft.dragon_egg	Dragon Egg	Яйцо дракона	HAS_RU
minecraft:dragon_head	block.minecraft.dragon_head	Dragon Head	Голова дракона	HAS_RU
minecraft:dried_kelp	item.minecraft.dried_kelp	Dried Kelp	Сушёная ламинария	HAS_RU
minecraft:dried_kelp_block	block.minecraft.dried_kelp_block	Dried Kelp Block	Блок сушёной ламинарии	HAS_RU
minecraft:dripstone_block	block.minecraft.dripstone_block	Dripstone Block	Натёчный камень	HAS_RU
minecraft:dropper	block.minecraft.dropper	Dropper	Выбрасыватель	HAS_RU
minecraft:drowned_spawn_egg	item.minecraft.drowned_spawn_egg	Drowned Spawn Egg	Яйцо призыва утопленника	HAS_RU
minecraft:dune_armor_trim_smithing_template	item.minecraft.dune_armor_trim_smithing_template		Кузнечный шаблон	HAS_RU
minecraft:echo_shard	item.minecraft.echo_shard	Echo Shard	Осколок эха	HAS_RU
minecraft:egg	item.minecraft.egg	Egg	Яйцо	HAS_RU
minecraft:elder_guardian_spawn_egg	item.minecraft.elder_guardian_spawn_egg	Elder Guardian Spawn Egg	Яйцо призыва древнего стража	HAS_RU
minecraft:elytra	item.minecraft.elytra	Elytra	Элитры	HAS_RU
minecraft:emerald	item.minecraft.emerald	Emerald	Изумруд	HAS_RU
minecraft:emerald_block	block.minecraft.emerald_block	Block of Emerald	Изумрудный блок	HAS_RU
minecraft:emerald_ore	block.minecraft.emerald_ore	Emerald Ore	Изумрудная руда	HAS_RU
minecraft:enchanted_book	item.minecraft.enchanted_book	Enchanted Book	Чародейская книга	HAS_RU
minecraft:enchanted_golden_apple	item.minecraft.enchanted_golden_apple	Enchanted Golden Apple	Зачарованное золотое яблоко	HAS_RU
minecraft:enchanting_table	block.minecraft.enchanting_table	Enchanting Table	Чародейский стол	HAS_RU
minecraft:end_crystal	item.minecraft.end_crystal	End Crystal	Кристалл Энда	HAS_RU
minecraft:end_portal_frame	block.minecraft.end_portal_frame	End Portal Frame	Рамка портала Энда	HAS_RU
minecraft:end_rod	block.minecraft.end_rod	End Rod	Стержень Энда	HAS_RU
minecraft:end_stone	block.minecraft.end_stone	End Stone	Эндерняк	HAS_RU
minecraft:end_stone_brick_slab	block.minecraft.end_stone_brick_slab	End Stone Brick Slab	Плита из эндернякового кирпича	HAS_RU
minecraft:end_stone_brick_stairs	block.minecraft.end_stone_brick_stairs	End Stone Brick Stairs	Ступеньки из эндернякового кирпича	HAS_RU
minecraft:end_stone_brick_wall	block.minecraft.end_stone_brick_wall	End Stone Brick Wall	Ограда из эндернякового кирпича	HAS_RU
minecraft:end_stone_bricks	block.minecraft.end_stone_bricks	End Stone Bricks	Эндерняковые кирпичи	HAS_RU
