"id"	"source_hash"	"verdict"	"recommendation"	"reason"	"checked_dimensions"	"reviewer"	"method"
"mantle-book:tconstruct:encyclopedia:upgrades/ranged/tconstruct_quick_charge.json:/effects/2"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:encyclopedia:upgrades/ranged/tconstruct_quick_charge.json:/text/0/text"	"sha256:4524fe2e4adbbbaf83dfe82cf8cf3c32286a1857db0f3ff47cd2dd1e3d719628"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:encyclopedia:upgrades/ranged/tconstruct_sinistral.json:/effects/0"	"sha256:a9875ac8991d109dcb62e15a6c2edf4925537322b64dc11266513d9354274d8c"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:encyclopedia:upgrades/ranged/tconstruct_sinistral.json:/effects/1"	"sha256:2c5a6b199713c11725e6f5ecda0f1e6006548abb77f03ac4e777bb2fb960a5b8"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:encyclopedia:upgrades/ranged/tconstruct_sinistral.json:/text/0/text"	"sha256:b65c8b48a6c7df5088178cc52930f15a59a83f3fcfe8e98514a8b25ef82a3efb"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:encyclopedia:upgrades/ranged/tconstruct_trueshot.json:/effects/0"	"sha256:b6522dc564bcba54a3be4f9d4836c2cb7fd802f8824108bdf3a426bb02455e8b"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:encyclopedia:upgrades/ranged/tconstruct_trueshot.json:/effects/1"	"sha256:a5319476fbdb64b586d46514aed7ee03babc61ceba27518cb29b165da3cb0e01"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:encyclopedia:upgrades/ranged/tconstruct_trueshot.json:/effects/2"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:encyclopedia:upgrades/ranged/tconstruct_trueshot.json:/text/0/text"	"sha256:3d4f2442c4b1ec63580436ebc9ea99dfd11d8c27721c06a8204f49cbb7c49272"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/alloyer.json:/text/0/text"	"sha256:c95423d5c487a2f39e4f7ee273127d7e15b16a7f153be3491474aee9d2f86578"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/alloyer.json:/title"	"sha256:3708de4b5b8b58cf3cc23b922b97608b7037b80f0fe845ea1101da20a9e03d51"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/casting.json:/text/0/text"	"sha256:e09b548540f3280bd5a2d3f0a366c54660619f1b79c53ceee64a6253ff6b49d7"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/casting.json:/title"	"sha256:0c9e7b062660e3dcb0ea2efe55f231095d585cd1b81a59fd67fee04832471202"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/features.json:/text/0/text"	"sha256:6d7b555ae9b09b686853bdf5ea6e562ae3713e621cdf41f2f77ae4c49eac569e"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/features.json:/text/1/text"	"sha256:ef5a8756552f9129bd2f6ceb0f3a9c706bb92710ccde4bd17f29cf688233104c"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/features.json:/text/2/text"	"sha256:e63b37b521a76c6987eb02cb1edd7b06a7485deb9228fd2a961bdfb5fe5b74f1"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/features.json:/title"	"sha256:5697d03daef4de9cf8db7cb11755f71358a32b4acca94909a9d449f71040d2dd"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/fluid_cannon.json:/text/0/text"	"sha256:634a1fac5c52d3bce59780f716bbfb3b3f31347815a0f7b8d0d7dd1c395e8605"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/fluid_cannon.json:/text/1/text"	"sha256:0cc6c435e735a142a39e63ecca4e7a1754ff75ebf0be5b3fadc00932f6ab5ce3"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/fluid_cannon.json:/title"	"sha256:e386d0e4ed537045b5aac8a821c1b7a1a2152c04585881ce8f96ca21f9221430"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/gui1.json:/text/0/text"	"sha256:1398d250fcf1af7ee72fd556f1ed512f7b90c2fe9c6fd28830bdc61d3e70bc5d"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/gui1.json:/title"	"sha256:ccb5e85e2082cbb1e38c3169a406934d1009487b37b8f13951d1cd260278ec26"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/gui2.json:/text/0/text"	"sha256:7c897dba6bf138fb793a0b756723449f729e93decd15df77a753ea72baa097eb"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/gui2.json:/text/1/text"	"sha256:7fbd4c9f1b17a55984f24cdffc88ea88bb38633580595ee9aed91411272c1728"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/gui2.json:/text/2/text"	"sha256:458209c7eb2d1116e5bf1285eda5af9c6ff985ef5f0339c62b245e0c7f0f59b4"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/gui2.json:/text/3/text"	"sha256:d0a45c13715874d0e72b268aec31449ac2d11fee37ff624d7481020cd5c7b042"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/gui2.json:/title"	"sha256:ccb5e85e2082cbb1e38c3169a406934d1009487b37b8f13951d1cd260278ec26"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/proxy_tank.json:/text/0/text"	"sha256:a551d6fcd0791f49aea1864ca255bdbce32a188ee6754ca25b3bec2c84ae0676"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/proxy_tank.json:/text/1/text"	"sha256:bbfff389d01445b3d37f60c110f86095da5e7dff4bc355bcb333aaf720630a68"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:alloyer/proxy_tank.json:/title"	"sha256:edeb7e8dd72e0477be1eb15ec4dd994918e4df36c69eb55cb243d877d21fc92b"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:blazing_blood/carry.json:/text/0/text"	"sha256:8a38beac687b326a687a72c0649f2aa49b8e268d732c1e9c7479352c35cc7466"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:blazing_blood/carry.json:/title"	"sha256:4102dc6d4471981b172a9867feec6f43c09492f915a143918ffb98c77b193bdd"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:blazing_blood/foundry.json:/text/0/text"	"sha256:e9a53bb3f56014bf6d4d2b313b17e672d4e58475138ced6af91df72be8f9980f"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:blazing_blood/foundry.json:/title"	"sha256:88bc6ea46083b1ed223f6a2c0bf3b2990614e4a256a7d3f7ac03bdd0a487782f"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:blazing_blood/head.json:/text/0/text"	"sha256:96146b9487deb23e0016755a4a495a194baf9009ce79d506cf586366bbefda35"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:blazing_blood/head.json:/title"	"sha256:1c40842d34d753b1f1d24d67615111cce6033be0411082604c43d26250e2c76a"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:blazing_blood/index.json:/subText"	"sha256:b2621769bff867eba25ac6d12f64fa502f2ac524aa56d800161a380d7a58dc59"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:blazing_blood/index.json:/title"	"sha256:109bd9bf373faa8ead17ab55c8a08a4b4f12b2bb1e937e28608594353d6e7357"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:blazing_blood/intro.json:/text/0/text"	"sha256:3ce8970921c0806b4d4d88697a5fd86f073c260c12f525272969644a5b4023d5"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:blazing_blood/intro.json:/title"	"sha256:109bd9bf373faa8ead17ab55c8a08a4b4f12b2bb1e937e28608594353d6e7357"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:blazing_blood/melting.json:/effects/0"	"sha256:593500af81bd0623e5ecae58220d30f6058a36faff7f72285f5b04d3e3f77961"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:blazing_blood/melting.json:/effects/1"	"sha256:ccda719cad62601f057f4d8f9586551dd44cc5a6e8e86a4ccd363c7f9522846a"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:blazing_blood/melting.json:/effects/2"	"sha256:1b8c19d050579381c06ff202a58cb80d2852f1b095ce2f7ce2d453a06ddeb576"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:blazing_blood/melting.json:/effects/3"	"sha256:debf420f35751c11b781ddd2a66bd9f408faaab1880e9fae1d2ad22734b6b11d"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:blazing_blood/melting.json:/text/0/text"	"sha256:f4d9e72db367e76b77727b3a5862dc5495f8b79dc8398c3f8966c18bc2b1d755"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:blazing_blood/piglin_bartering.json:/text/0/text"	"sha256:96bbe047daa52db81def99b6ec520ef80cae2d6adfc35cdb7ee7636dac0d43c3"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:blazing_blood/piglin_bartering.json:/title"	"sha256:edaf15d5f636cf183c6d9f35953e3dfd1dff87a188d2788d2c86d42f271c7360"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:foundry/byproducts.json:/text/0/text"	"sha256:128b89996ca1c0746a7ec4242d3a5a75cd74a22caf7625a2098feabd27262a05"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:foundry/byproducts.json:/text/1/text"	"sha256:2223f7669ca182c9b94c8bb28b31a5c36c33b0d7e74a2d2d0440460a9ba05501"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:foundry/byproducts.json:/text/2/text"	"sha256:d72d4c088772b37bd59796031552d4d4290db8a1178aab048a0a4d8df43d8341"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:foundry/byproducts.json:/title"	"sha256:66f0c8ed09d48c6d8790068f186937825dcf3f63493edff413219408a8890416"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:foundry/controller.json:/text/0/text"	"sha256:cc4ef551ed7c9936087ab763f9a34b0d78ac93b464dcb9e819b47f8ddcbcb8c0"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:foundry/controller.json:/title"	"sha256:d8083f3260cbee149b2499d79faf43de9bee6cbb41b1588d2ba6ffd912a6e497"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:foundry/features.json:/text/0/text"	"sha256:d306c951297f341c5dbdac9de5061e3edbcc2d0064c1dc1944fde495d8d9dbf5"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:foundry/features.json:/text/1/text"	"sha256:6f129c562d2b384b9128e4ab45b12314dd06ef059a10c8ca2db039516222cb6d"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:foundry/features.json:/text/2/text"	"sha256:c9bf335bca6a1b351f546798e9cc99bc4aca84a7c9d1123c0363ad3c63c8bed3"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:foundry/features.json:/text/3/text"	"sha256:b6107406f972c62f202bebae69da1c42dfa6b5ab32ed7d009209092ca4c12eb2"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:foundry/features.json:/text/4/text"	"sha256:59929684b95e1def7f53bd774fbdf3682b6f7d9788ca3f3d14b5d8a69681974f"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:foundry/features.json:/text/5/text"	"sha256:cc225e93559042e7496a67562a2348a58887664dd08c5235ad92dc2a1c4a5b51"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:foundry/features.json:/text/6/text"	"sha256:e366f437885dcaaaf0d2b1bc88e0cfa02d9e3c397ba129fa5a74a041166d4e57"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:foundry/features.json:/text/7/text"	"sha256:c2c67f97b0245ba093a13b276ddb7d54f1e6ce4f55e8328351523a1075e1cd49"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:foundry/features.json:/title"	"sha256:5697d03daef4de9cf8db7cb11755f71358a32b4acca94909a9d449f71040d2dd"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:foundry/gui1.json:/text/0/text"	"sha256:c51b77d549e8ce59b84d4fb5da52adb2752e375505d471c5ebde21d9bfe4ef26"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
"mantle-book:tconstruct:fantastic_foundry:foundry/gui1.json:/text/1/text"	"sha256:b7c135259fb6a607186f47b9fb54ad354cdc7202c8065c8fe1a89a328bac5494"	"PASS"	""	""	"PUNCT|GRAMMAR|SYNTAX|GOVERNMENT|COLLOCATION|COHERENCE|CALQUE|WORD_ORDER|NATURALNESS|TERMINOLOGY|REGISTER"	"/root/original_language_editor_b"	"blind_full_context_original_review_b"
