"id"	"source_hash"	"source"	"effective_translation"	"context"	"version"	"origin"
"mantle-book:tconstruct:mighty_smelting:abilities/ranged/tconstruct_trick_quiver.json:/effects/0"	"sha256:e05ba94d0b0ae1a01705bd41ee3d685901edeb2c99d146ce4a2bf6a0bd928edf"	"Gives the bow three toggleable arrow slots"	"Добавляет луку 3 слота стрел"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/abilities/ranged/tconstruct_trick_quiver.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/abilities/ranged/tconstruct_trick_quiver.json"", ""pointer"": ""/effects/0""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:abilities/ranged/tconstruct_trick_quiver.json:/effects/1"	"sha256:74ce5b8ba05bccd872c3b0578afc33a4785c265e4b46c6188f6615d3eaee6c9c"	"Switch slots by attacking"	"Атака переключает слот"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/abilities/ranged/tconstruct_trick_quiver.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/abilities/ranged/tconstruct_trick_quiver.json"", ""pointer"": ""/effects/1""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:abilities/ranged/tconstruct_trick_quiver.json:/effects/2"	"sha256:4a302ea7088fde5641ea64a385a913ab00612a53b2f133cb3df04bb30822c652"	"Access the slots by sneaking and attacking"	"Присед + атака открывают слоты"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/abilities/ranged/tconstruct_trick_quiver.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/abilities/ranged/tconstruct_trick_quiver.json"", ""pointer"": ""/effects/2""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:abilities/ranged/tconstruct_trick_quiver.json:/effects/3"	"sha256:a9875ac8991d109dcb62e15a6c2edf4925537322b64dc11266513d9354274d8c"	"Single level"	"Один уровень"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/abilities/ranged/tconstruct_trick_quiver.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/abilities/ranged/tconstruct_trick_quiver.json"", ""pointer"": ""/effects/3""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:abilities/ranged/tconstruct_trick_quiver.json:/effects/4"	"sha256:9054648401154dbc81e695699f3000a2016b0de218c5d880c2204f187d4105e5"	"Requires 1 ability slot"	"1 слот умений"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/abilities/ranged/tconstruct_trick_quiver.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/abilities/ranged/tconstruct_trick_quiver.json"", ""pointer"": ""/effects/4""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:abilities/ranged/tconstruct_trick_quiver.json:/text/0/text"	"sha256:f3e49057e981dc68b0894713f2d124eeafa3812ff34b477be8b679c875233416"	"Hawkeye's quiver on your bow."	"Колчан Соколиного Глаза на вашем луке."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/abilities/ranged/tconstruct_trick_quiver.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/abilities/ranged/tconstruct_trick_quiver.json"", ""pointer"": ""/text/0/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:defense/protection.json:/text/0/text"	"sha256:335811e64f20315a7aa8e2eb8fe93ab5505f5bfeadc8166e441845b833ca7577"	"Protection defense modifiers increase resistance to a particular type of damage. All damage sources should fit into one of the five types, and types can be freely mixed on armor and shields for passive protection."	"Модификаторы защиты повышают сопротивление определённому типу урона. Все источники урона относятся к одному из пяти типов; разные типы можно свободно сочетать на броне и щитах для пассивной защиты."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/defense/protection.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/defense/protection.json"", ""pointer"": ""/text/0/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:mighty_smelting:defense/protection.json:/title"	"sha256:8f1112538d445fd2a5ca5e4c3d02761988700619085ab7d615a851d44b408909"	"Protection Defense Modifiers"	"Модификаторы защиты"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/defense/protection.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/defense/protection.json"", ""pointer"": ""/title""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:mighty_smelting:defense/protection/tconstruct_blast_protection.json:/effects/0"	"sha256:0f616c5fa984cd8f82feca7ccc3c7f82c0c5f22b60d060dbf96daadada568294"	"Reduces explosive damage and knockback"	"Снижает взрывной урон и отбрасывание"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/defense/protection/tconstruct_blast_protection.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/defense/protection/tconstruct_blast_protection.json"", ""pointer"": ""/effects/0""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:defense/protection/tconstruct_blast_protection.json:/effects/1"	"sha256:3738a9533ab01b0a9aea2fb10e5a986805c243859465e7622a89fa31efe42c39"	"Multiple levels, each level further increases resistance"	"Каждый уровень усиливает защиту"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/defense/protection/tconstruct_blast_protection.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/defense/protection/tconstruct_blast_protection.json"", ""pointer"": ""/effects/1""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:defense/protection/tconstruct_blast_protection.json:/effects/2"	"sha256:0695727ab31ef3fb8371ff9d71919f4f1b3e0ba959db4620a8ffe51df6d41d1b"	"Requires 1 defense slot per level"	"1 слот защиты за уровень"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/defense/protection/tconstruct_blast_protection.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/defense/protection/tconstruct_blast_protection.json"", ""pointer"": ""/effects/2""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:defense/protection/tconstruct_blast_protection.json:/text/0/text"	"sha256:6cb36e9dac38f99580e2ea3d967ec3bc9b0ff41129e0dfd9e5db93878d10e981"	"Creeper, Aw man."	"Крипер, о чёрт."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/defense/protection/tconstruct_blast_protection.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/defense/protection/tconstruct_blast_protection.json"", ""pointer"": ""/text/0/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:defense/protection/tconstruct_dragonborn.json:/effects/0"	"sha256:4c2f1f31394f8f07d2840270561fd1f30b6dd72198977954405c81d8b744a248"	"Increases protection and attack damage when airborne"	"В воздухе повышает защиту и урон"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/defense/protection/tconstruct_dragonborn.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/defense/protection/tconstruct_dragonborn.json"", ""pointer"": ""/effects/0""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:defense/protection/tconstruct_dragonborn.json:/effects/1"	"sha256:fc3f8452bbc558f7d572bd01ed2a88f6d5d5feb5006b14d8180cc9769b28ad4f"	"Multiple levels, each level further increases protection and damage"	"Уровни усиливают эффект"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/defense/protection/tconstruct_dragonborn.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/defense/protection/tconstruct_dragonborn.json"", ""pointer"": ""/effects/1""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:defense/protection/tconstruct_dragonborn.json:/effects/2"	"sha256:0695727ab31ef3fb8371ff9d71919f4f1b3e0ba959db4620a8ffe51df6d41d1b"	"Requires 1 defense slot per level"	"1 слот защиты за уровень"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/defense/protection/tconstruct_dragonborn.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/defense/protection/tconstruct_dragonborn.json"", ""pointer"": ""/effects/2""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:defense/protection/tconstruct_dragonborn.json:/text/0/text"	"sha256:d9abb04b157ef80fc13ccaacfb73f6abbb8099da111530c37b312079e888f858"	"Dovah ko krif dilos ahrk qah."	"Dovah ko krif dilos ahrk qah."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/defense/protection/tconstruct_dragonborn.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/defense/protection/tconstruct_dragonborn.json"", ""pointer"": ""/text/0/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:defense/protection/tconstruct_dragonborn.json:/text/1/text"	"sha256:c48cf1266cdc3c2dc98eff4ffbf930928e1a039047bd8d82eaaf27496b3f9633"	"Tinker, you can't read dragon tongue? What do they teach these days? That says, ""Dragons that fly are deadly and protected."""	"Не читаешь на драконьем, мастер? Здесь сказано: «Летающие драконы смертельны и защищены»."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/defense/protection/tconstruct_dragonborn.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/defense/protection/tconstruct_dragonborn.json"", ""pointer"": ""/text/1/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:defense/protection/tconstruct_fire_protection.json:/effects/0"	"sha256:2273ad3d8f0cb4997d44bf2b710241f51959de2bd51abb72c5469f3d22401b5a"	"Decreases fire damage and burn time"	"Снижает урон от огня и время горения"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/defense/protection/tconstruct_fire_protection.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/defense/protection/tconstruct_fire_protection.json"", ""pointer"": ""/effects/0""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:defense/protection/tconstruct_fire_protection.json:/effects/1"	"sha256:30ce458ba57a3a5437f76ccdc55969b0bbb694fe72cb682689ea7884ec7afac9"	"Multiple levels, each level further decreases damage and burn time."	"Каждый уровень усиливает защиту"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/defense/protection/tconstruct_fire_protection.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/defense/protection/tconstruct_fire_protection.json"", ""pointer"": ""/effects/1""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:defense/protection/tconstruct_fire_protection.json:/effects/2"	"sha256:0695727ab31ef3fb8371ff9d71919f4f1b3e0ba959db4620a8ffe51df6d41d1b"	"Requires 1 defense slot per level"	"1 слот защиты за уровень"	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/defense/protection/tconstruct_fire_protection.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/defense/protection/tconstruct_fire_protection.json"", ""pointer"": ""/effects/2""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:defense/protection/tconstruct_fire_protection.json:/text/0/text"	"sha256:e35d05bef413a52bbd4118a2faeea27ba3a48ad2f8bbfc90f3abeb2e158912ad"	"Through the fire and the flames."	"Сквозь огонь и пламя."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/defense/protection/tconstruct_fire_protection.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/defense/protection/tconstruct_fire_protection.json"", ""pointer"": ""/text/0/text""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"translation-overrides"
"mantle-book:tconstruct:mighty_smelting:defense/protection/tconstruct_magic_protection.json:/effects/0"	"sha256:909ddcd8a44300f581063d7a67f2f6c93f355a1ec3c91c1deae63da16792c9ce"	"Decreases magic damage"	"Уменьшает магический урон."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/defense/protection/tconstruct_magic_protection.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/defense/protection/tconstruct_magic_protection.json"", ""pointer"": ""/effects/0""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
"mantle-book:tconstruct:mighty_smelting:defense/protection/tconstruct_magic_protection.json:/effects/1"	"sha256:32f346263e6c545abbaeb54bf7eb633665692e76de42c8dac212d0a62567ee36"	"Multiple levels, each level further decreases magic damage"	"Несколько уровней, каждый уровень еще больше снижает магический урон."	"{""kind"": ""mantle_book_text"", ""location"": {""archive"": ""mods/TConstruct-1.20.1-3.10.0.67.jar"", ""book"": ""mighty_smelting"", ""member"": ""assets/tconstruct/book/mighty_smelting/en_us/defense/protection/tconstruct_magic_protection.json"", ""output_member"": ""assets/tconstruct/book/mighty_smelting/ru_ru/defense/protection/tconstruct_magic_protection.json"", ""pointer"": ""/effects/1""}, ""source_id"": ""tconstruct_books"", ""state"": ""visible""}"	"1.19.3-original"	"catalog"
