"id"	"kind"	"status"	"source_hash"	"native_translation"	"translation"	"source"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_killager.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:201df2265fd7333619acfdfba70a71b288e687ab29797f4291f4d10e1aef79b7"	"Даёт +2 урона за уровень против крестьян и разбойников."	"Даёт +2 урона за уровень против крестьян и разбойников."	"Grants +2 damage per level against villagers and illagers."
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_killager.json:/text/1/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:aaa730c108ef794349655e3ae89f32a0f3ad5e8b98f2e1e9325121a69e496f3d"	"Крестьянин и разбойник - это все, у кого есть нос в виде кальмара."	"Крестьянин и разбойник - это все, у кого есть нос в виде кальмара."	"An villager or illager is anything that has a squidward nose."
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_pierce.json:/effects/0"	"mantle_book_text"	"STALE_NATIVE"	"sha256:b6522dc564bcba54a3be4f9d4836c2cb7fd802f8824108bdf3a426bb02455e8b"	""	""	"Can apply levels incrementally"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_pierce.json:/effects/1"	"mantle_book_text"	"STALE_NATIVE"	"sha256:a5319476fbdb64b586d46514aed7ee03babc61ceba27518cb29b165da3cb0e01"	""	""	"Maximum of 3 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_pierce.json:/effects/2"	"mantle_book_text"	"STALE_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	""	""	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_pierce.json:/text/0/text"	"mantle_book_text"	"STALE_NATIVE"	"sha256:ed78047017c4581edcbe4f5d83ef7cda78eaa646239233621cf92ff8fa481ce5"	""	""	"Adds +0.5 melee damage per level. Melee attacks cancel out 2 point of armor per level which lasts for 5 seconds after hit."
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_sharpness.json:/effects/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:b6522dc564bcba54a3be4f9d4836c2cb7fd802f8824108bdf3a426bb02455e8b"	"Возможность постепенного применения уровней"	"Возможность постепенного применения уровней"	"Can apply levels incrementally"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_sharpness.json:/effects/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:234c6d456fb3035981513c7d55fdde901dc66d221f95b3bb557443359d6e61da"	"Максимум 5 уровней"	"Максимум 5 уровней"	"Maximum of 5 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_sharpness.json:/effects/2"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"Требуется 1 слотя для улучшений за уровень"	"Требуется 1 слотя для улучшений за уровень"	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_sharpness.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:b193ff68899e89a160a50def945b2dad7e7437cbaf766408b132d2515c4b54f2"	"Даёт +1 урона за уровень."	"Даёт +1 урона за уровень."	"Grants +0.75 damage per level."
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_smite.json:/effects/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:b6522dc564bcba54a3be4f9d4836c2cb7fd802f8824108bdf3a426bb02455e8b"	"Возможность постепенного применения уровней"	"Возможность постепенного применения уровней"	"Can apply levels incrementally"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_smite.json:/effects/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:234c6d456fb3035981513c7d55fdde901dc66d221f95b3bb557443359d6e61da"	"Максимум 5 уровней"	"Максимум 5 уровней"	"Maximum of 5 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_smite.json:/effects/2"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"Требуется 1 слотя для улучшений за уровень"	"Требуется 1 слотя для улучшений за уровень"	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_smite.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:fe01212da6c3263fcef998b6518fd664e91877b8275bb989d342d86468c868c6"	"Даёт +2,5 урона против мобов-нежити за уровень."	"Даёт +2,5 урона против мобов-нежити за уровень."	"Grants +2 damage against undead mobs per level."
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_swiftstrike.json:/effects/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:b6522dc564bcba54a3be4f9d4836c2cb7fd802f8824108bdf3a426bb02455e8b"	"Можно применять уровни постепенно"	"Можно применять уровни постепенно"	"Can apply levels incrementally"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_swiftstrike.json:/effects/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:234c6d456fb3035981513c7d55fdde901dc66d221f95b3bb557443359d6e61da"	"Максимум 5 уровней"	"Максимум 5 уровней"	"Maximum of 5 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_swiftstrike.json:/effects/2"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"Требуется 1 слот для улучшений за уровень"	"Требуется 1 слот для улучшений за уровень"	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/damage/tconstruct_swiftstrike.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:000bdb2b944cc657abb3202910a49dea99b361c85225e74c6f067832205f2a9a"	"Даёт +5% к скорости атаки за уровень."	"Даёт +5% к скорости атаки за уровень."	"Grants +5% attack speed per level."
"mantle-book:tconstruct:encyclopedia:upgrades/general.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:7951bde45676e37447619428126f4b9fd78f5252bf8b5e9af0a30d7608c7d9b0"	"Основные модификаторы эффективны для нескольких типов инструментов, включая инструменты ближнего боя и копания, а также броню."	"Основные модификаторы эффективны для нескольких типов инструментов, включая инструменты ближнего боя и копания, а также броню."	"General modifiers are effective on multiple types of tools, including melee and harvest tools along with armor."
"mantle-book:tconstruct:encyclopedia:upgrades/general.json:/text/1/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:6053565f80e6c74bc7fc113d6026b02006405e63f004337405ddfa64f179a6f4"	"Некоторые модификаторы предназначены только для ближнего боя и копания, поэтому проверьте список отображаемых инструментов."	"Некоторые модификаторы предназначены только для ближнего боя и копания, поэтому проверьте список отображаемых инструментов."	"Some modifiers are only to melee and harvest, so check the list of tools displayed."
"mantle-book:tconstruct:encyclopedia:upgrades/general.json:/title"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:d7aee40e45663eae888bfe179ebb0f240b3cf48e5b837bb1f17f451c199101ae"	"Основные улучшения"	"Основные улучшения"	"General Upgrades"
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_diamond.json:/effects/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099"	"Максимум 1 уровень"	"Максимум 1 уровень"	"Maximum of 1 level"
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_diamond.json:/effects/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:2c5a6b199713c11725e6f5ecda0f1e6006548abb77f03ac4e777bb2fb960a5b8"	"Требуется 1 слот для улучшений"	"Требуется 1 слот для улучшений"	"Requires 1 upgrade slot"
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_diamond.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:c0207a35f6e68306c4aa1bdaece2a338d738a58a122f349c9fd4b9c52946a2ca"	"Даёт +500 прочности, +1 урона, +1 скорости добычи и +1 очко брони. Дополнительно повышает уровень добычи инструментов до алмаза."	"Даёт +500 прочности, +1 урона, +1 скорости добычи и +1 очко брони. Дополнительно повышает уровень добычи инструментов до алмаза."	"Grants +500 durability (+250 on armor), +0.5 attack damage, +2 mining speed, +0.5 projectile power, and +1 armor. Additionally boosts the tools harvest level to diamond."
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_diamond.json:/text/1/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:994f9fa345c3cfa9a3ab576ff6b3fc5a05d8b16201006e1e660af3a31c8d5bd3"	"Инструменты и броня получают только соответствующие прибавки к характеристикам, например, инструменты не получат +1 очко к броне."	"Инструменты и броня получают только соответствующие прибавки к характеристикам, например, инструменты не получат +1 очко к броне."	"Tools and armor will only receive applicable stat boosts, for instance held tools will not receive +1 armor."
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_emerald.json:/effects/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099"	"Максимум 1 уровень"	"Максимум 1 уровень"	"Maximum of 1 level"
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_emerald.json:/effects/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:2c5a6b199713c11725e6f5ecda0f1e6006548abb77f03ac4e777bb2fb960a5b8"	"Требуется 1 слот для улучшений"	"Требуется 1 слот для улучшений"	"Requires 1 upgrade slot"
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_emerald.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:8189fc82965e507abacbaf1bc07912b349ce33c68f8c0fe5b7aa286f4f339af7"	"Даёт +50% прочности, +2,5 урона против зловредов и +5% сопротивления отбрасыванию. Повышает уровень добычи инструмента до железа."	"Даёт +50% прочности, +2,5 урона против зловредов и +5% сопротивления отбрасыванию. Повышает уровень добычи инструмента до железа."	"Grants +50% durability, +0.1 accuracy, and +1 toughness. Increases the tool's harvest level to iron, and boosts conditional attack damage and mining speed by 25%."
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_emerald.json:/text/1/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:18f125817ee7c09e8eabe7a84bd49ef310b5f0e3ddf8ea278a0f48e9b24286c0"	"Инструменты и броня получают только соответствующие прибавки к характеристикам, например,  инструменты не получают сопротивления к отбрасыванию."	"Инструменты и броня получают только соответствующие прибавки к характеристикам, например,  инструменты не получают сопротивления к отбрасыванию."	"Tools and armor will only receive applicable stat boosts, for instance held tools will not receive knockback resistance."
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_experienced.json:/effects/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:234c6d456fb3035981513c7d55fdde901dc66d221f95b3bb557443359d6e61da"	"Максимум 5 уровней"	"Максимум 5 уровней"	"Maximum of 5 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_experienced.json:/effects/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"Требуется 1 слот для улучшения за уровень"	"Требуется 1 слот для улучшения за уровень"	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_experienced.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:2214c1a84e576a49e82d70544add643ecbdfaa5e5c1e0142a6e8554ea81092e0"	"Увеличивает опыт от убийства мобов и разрушения блоков на 50% за уровень."	"Увеличивает опыт от убийства мобов и разрушения блоков на 50% за уровень."	"Boosts experience from killing mobs and breaking blocks by 50% per level."
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_experienced.json:/text/1/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:53af47e9997cf5c2cb2c15018ef91561e3f01c5fb92d2169e4472c7c7687bbac"	"На нагрудниках увеличение опыта действует только на мобов, убитых пустой рукой. На поножах это работает на все инструменты."	"На нагрудниках увеличение опыта действует только на мобов, убитых пустой рукой. На поножах это работает на все инструменты."	"On armor, boosts experience by 25% per level when using any tool."
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_fireprimer.json:/effects/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:4790242817445a0eed06501a9777543cd0aa4b0dc0b936102d62e58503da1099"	"Максимум 1 уровень"	"Максимум 1 уровень"	"Maximum of 1 level"
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_fireprimer.json:/effects/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:2c5a6b199713c11725e6f5ecda0f1e6006548abb77f03ac4e777bb2fb960a5b8"	"Требуется 1 слот для улучшений"	"Требуется 1 слот для улучшений"	"Requires 1 upgrade slot"
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_fireprimer.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:01e5768dad60b19f19dfeb834cf3e4a3887500a19f5329044bf221fea85566de"	"Увеличивает область действия бронзового огнива на 1. Эквивалентно 1 уровню расширителя, но только требуется слот для улучшения."	"Увеличивает область действия бронзового огнива на 1. Эквивалентно 1 уровню расширителя, но только требуется слот для улучшения."	"Increases the area of effect of flint and brick by 1. Equivalent to 1 level of expanded, but only requires an upgrade slot."
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_magnetic.json:/effects/0"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:c50150ee1f5d7421a71f328cf4a7c8466d2afa6e30661da393b34656ad7c4404"	"Максимум 1 уровень для каждой части брони"	"Максимум 1 уровень для каждой части брони"	"Maximum of 1 level for armor per piece"
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_magnetic.json:/effects/1"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:234c6d456fb3035981513c7d55fdde901dc66d221f95b3bb557443359d6e61da"	"Максимум 5 уровней"	"Максимум 5 уровней"	"Maximum of 5 levels"
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_magnetic.json:/effects/2"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:6986ff1df5b4c2e99417171599bfc4b3a2cbf9fe1b3a22d4cb8db4e3eb1f3f17"	"Требуется 1 слот для улучшений за уровень"	"Требуется 1 слот для улучшений за уровень"	"Requires 1 upgrade slot per level"
"mantle-book:tconstruct:encyclopedia:upgrades/general/tconstruct_magnetic.json:/text/0/text"	"mantle_book_text"	"REVIEW_NATIVE"	"sha256:691c4f0fb1cc460bc0ade0cd0d84dd358a34e198a0b5847233ec3de9762c7992"	"После добывания блоков или атаки мобов (для инструментов) или пассивно (для брони), притягивает предметы в пределах 3 блоков к игроку, игнорируя гравитацию."	"После добывания блоков или атаки мобов (для инструментов) или пассивно (для брони), притягивает предметы в пределах 3 блоков к игроку, игнорируя гравитацию."	"After mining blocks or attacking mobs (for tools) or passively (for armor), pulls items within 3 blocks towards the player, ignoring gravity."
