id	source_hash	translation
block:block.enderio.fused_quartz_enp_orange	sha256:4d9fb67d4bcf31e8fc07a437e8a6d61f0f71f3f315f0c0ffb649f5dbd6c7df55	Оранжевый осветляющий плавленый кварц (игроки не проходят)
block:block.enderio.fused_quartz_enp_pink	sha256:7bcb0de15d5ef02a2a0a871e7c65b3b275831d34c821673dc55e489477cec1ff	Розовый осветляющий плавленый кварц (игроки не проходят)
block:block.enderio.fused_quartz_enp_purple	sha256:1ec12d68ee60ed642d79fe7855a66d2f8afdb261801c25b3a5238c36955fbbcc	Фиолетовый осветляющий плавленый кварц (игроки не проходят)
block:block.enderio.fused_quartz_enp_red	sha256:3bb24f299824c703143e428f2498d2dfcb12c5602252008588cb03023d923eb1	Красный осветляющий плавленый кварц (игроки не проходят)
block:block.enderio.fused_quartz_enp_white	sha256:e7911c3fc723d43f2d7c4f2ecfc6680606234a273ce0d5a721760e165c37e3d8	Белый осветляющий плавленый кварц (игроки не проходят)
block:block.enderio.fused_quartz_enp_yellow	sha256:13eb5b12f4073d7361a0156fd6d0df4b95b90b5a4a81cd5b93a7d9f76a5b95f7	Жёлтый осветляющий плавленый кварц (игроки не проходят)
block:block.enderio.fused_quartz_ep	sha256:bd1a22343d0b1c2fb8ccc93cbb2def6cdf6eef063faad0b6d611b0787ec6a93b	Осветляющий плавленый кварц (проходят игроки)
block:block.enderio.fused_quartz_ep_black	sha256:fb6eecb9332a42fedd0c4b8c2c8435e31c08f6ddadb0d2387fc1f464191ee224	Чёрный осветляющий плавленый кварц (проходят игроки)
block:block.enderio.fused_quartz_ep_blue	sha256:05ed86303764b028bf6804c3b8d6524c8ec9933643c2599f6dfbdb0ac9c8f7ce	Синий осветляющий плавленый кварц (проходят игроки)
block:block.enderio.fused_quartz_ep_brown	sha256:89c1c22903115a4d56a0ffeeaa03eaabaf86616d546667eb602aeb448d2a689b	Коричневый осветляющий плавленый кварц (проходят игроки)
block:block.enderio.fused_quartz_ep_cyan	sha256:62bdb4840055ff73d6ff0e19c22258180fff7f75c08c03c4f69cf10dd4e6bd2f	Бирюзовый осветляющий плавленый кварц (проходят игроки)
block:block.enderio.fused_quartz_ep_gray	sha256:f2bfa8235de2735604f63793d98fa69a6dbed3d1b0f8d524f3b620649ca5b030	Серый осветляющий плавленый кварц (проходят игроки)
block:block.enderio.fused_quartz_ep_green	sha256:f099fcbe882105c611d042e69c7fb090b6917243c1cc9a76cc3e6e8a9de11b75	Зелёный осветляющий плавленый кварц (проходят игроки)
block:block.enderio.fused_quartz_ep_light_blue	sha256:7fc69aa689aaf8bcf3d33112b87baf146c68b17507758002ae03d975f3fe1297	Голубой осветляющий плавленый кварц (проходят игроки)
block:block.enderio.fused_quartz_ep_light_gray	sha256:ce7ee838d00849ed20f891357547290583a9325c35b452d6a654be09e69d5361	Светло-серый осветляющий плавленый кварц (проходят игроки)
block:block.enderio.fused_quartz_ep_lime	sha256:f35efb191d3f9bb357b9784cccc8e056402e041b81bb5b22698056c936f673fc	Лаймовый осветляющий плавленый кварц (проходят игроки)
block:block.enderio.fused_quartz_ep_magenta	sha256:30af92b22ec4683f4d4c2e8594378017c117932ab0810a0d4b90cb5e48985111	Пурпурный осветляющий плавленый кварц (проходят игроки)
block:block.enderio.fused_quartz_ep_orange	sha256:eaef360c20216471771adb7c9f529f7665c2f019e2969ace1545c83a069e45be	Оранжевый осветляющий плавленый кварц (проходят игроки)
block:block.enderio.fused_quartz_ep_pink	sha256:970d0333c63d0124033aeb601c2edf176cbf91f97a8e402a6ca3a3738ff002fb	Розовый осветляющий плавленый кварц (проходят игроки)
block:block.enderio.fused_quartz_ep_purple	sha256:ebb23e0594885f56ca642d54c4f6940d45adf74bc3fa0cf07db99239deb42dc8	Фиолетовый осветляющий плавленый кварц (проходят игроки)
block:block.enderio.fused_quartz_ep_red	sha256:0e141b5d17ae02b6619788c0b0a36d1b46fda95481d80ce15bb7a53a98be6c75	Красный осветляющий плавленый кварц (проходят игроки)
block:block.enderio.fused_quartz_ep_white	sha256:225ffcea8f024b39df450d43d2e8dfa6f6e799c53d4e05f77c0dda7547b700fd	Белый осветляющий плавленый кварц (проходят игроки)
block:block.enderio.fused_quartz_ep_yellow	sha256:319f3a91241d349e3b665b33e171fd1912bc6df4ec109cec4f840b47276b614b	Жёлтый осветляющий плавленый кварц (проходят игроки)
block:block.enderio.fused_quartz_m	sha256:6c384ba29c68cbc96fc6ed14e2bdcf44d4c6ceb71e477af49c503fb0d0cecbf6	Плавленый кварц (проходят монстры)
block:block.enderio.fused_quartz_m_black	sha256:00ac146594439bfd48a4e850e0aaf95ad4298f211252e530db01c4a4c8031525	Чёрный плавленый кварц (проходят монстры)
block:block.enderio.fused_quartz_m_blue	sha256:435a76a6dea987c8a1ad02d1091e4ba71cfabdea46e13e54d09395f1a786858b	Синий плавленый кварц (проходят монстры)
block:block.enderio.fused_quartz_m_brown	sha256:ad001799676b6a311e5f6fbb2e9f6febd4497098495565bffb81cacef7f0292b	Коричневый плавленый кварц (проходят монстры)
block:block.enderio.fused_quartz_m_cyan	sha256:f2bf640455648d6f75e438c71f4a91e32b802c2f7747d5d28f4be1a1cf2e154a	Бирюзовый плавленый кварц (проходят монстры)
block:block.enderio.fused_quartz_m_gray	sha256:52890f72aeb6ea1ec76db09cedf6ce8b6a3a577b554ddecdcac5ad45aba385d5	Серый плавленый кварц (проходят монстры)
block:block.enderio.fused_quartz_m_green	sha256:63c8b9a0e5edbd348b639ce6c6af9a653a346dc71645199208f0f85923823a54	Зелёный плавленый кварц (проходят монстры)
block:block.enderio.fused_quartz_m_light_blue	sha256:bf5498ec48ca00824543a1a85df20a90a337a0f2f9320e334f69859f63da2c34	Голубой плавленый кварц (проходят монстры)
block:block.enderio.fused_quartz_m_light_gray	sha256:dc3904031f71116e10bd01ace9980c5134cca43977b2f092de876ec2903619bb	Светло-серый плавленый кварц (проходят монстры)
block:block.enderio.fused_quartz_m_lime	sha256:d90883e2b82b809584d04cda3565ab9769e9742065db6820099ef6161a715dd9	Лаймовый плавленый кварц (проходят монстры)
block:block.enderio.fused_quartz_m_magenta	sha256:824b09f4cdbac73d5745432ce511290d4461b13fe4ad28376f564e665fcd7224	Пурпурный плавленый кварц (проходят монстры)
block:block.enderio.fused_quartz_m_orange	sha256:88cfbd99af20ffc5ee038fe3cd628c1a4db46a47d93b0ebcdfa6fd5b3d3a5acc	Оранжевый плавленый кварц (проходят монстры)
block:block.enderio.fused_quartz_m_pink	sha256:a83a6f6ceca376bfaa03a3063a0a1ab9d4f874505eda778d00a03d0885ea5e97	Розовый плавленый кварц (проходят монстры)
block:block.enderio.fused_quartz_m_purple	sha256:d1f50861746835ab76dc3e25906a8ca055a4ffc3fb3c702cf0465b6966194675	Фиолетовый плавленый кварц (проходят монстры)
block:block.enderio.fused_quartz_m_red	sha256:939b857537d2858a9d94b592786e38f82c08e93383ca7cd24c44e7b599df0ee1	Красный плавленый кварц (проходят монстры)
block:block.enderio.fused_quartz_m_white	sha256:76ff5cb86a5aeef370e239f515841276fee9c384a301899199442ba61035b4ad	Белый плавленый кварц (проходят монстры)
block:block.enderio.fused_quartz_m_yellow	sha256:faf4241a3615531723a647b4c18e9cabea83e3182d710bfc359da03efdf0f920	Жёлтый плавленый кварц (проходят монстры)
block:block.enderio.fused_quartz_na	sha256:8cd7545bc658e8668adf98828caef1b3892c1e7fea6955bbdc35e3dad1457a49	Плавленый кварц (животные не проходят)
block:block.enderio.fused_quartz_na_black	sha256:edf5261c3151ff19545ca005cbaf1438f9ade7a5bea3d4784ffae14d93cf19f6	Чёрный плавленый кварц (животные не проходят)
block:block.enderio.fused_quartz_na_blue	sha256:43656f527d481d0aa8551ac0acc949ad2d427083194bd5f5e311558d3605b35f	Синий плавленый кварц (животные не проходят)
block:block.enderio.fused_quartz_na_brown	sha256:09545fa9bedaf6ec61a242f722e3280fe1d0d154ef6fe724f40f6ed4b1b48a7e	Коричневый плавленый кварц (животные не проходят)
block:block.enderio.fused_quartz_na_cyan	sha256:b47b459ef058a9d595add5434b24945e626f3bfb4a07a9bd4c4cf4cfda36bc1f	Бирюзовый плавленый кварц (животные не проходят)
block:block.enderio.fused_quartz_na_gray	sha256:21e70e228bd50306d3ab17c9f8f955a9753891344affc76716425ddbc75da1be	Серый плавленый кварц (животные не проходят)
block:block.enderio.fused_quartz_na_green	sha256:3a0e7bf4b72fd6544b696bf679c76635be95bcd90b816bd8e70cc7ec8efa4ae5	Зелёный плавленый кварц (животные не проходят)
block:block.enderio.fused_quartz_na_light_blue	sha256:12485ddfc03b832127dd02dcad95e39bbede415a7af82ca001080a0afd382aa6	Голубой плавленый кварц (животные не проходят)
block:block.enderio.fused_quartz_na_light_gray	sha256:3788b58be8b657d2f9cf981851e1e66c6ffb1bc6f9e78a7fc11b0d2a07dbbc72	Светло-серый плавленый кварц (животные не проходят)
block:block.enderio.fused_quartz_na_lime	sha256:7906ef625a70d44eaf639a098bdd2fa5aa28c45457f4e021e1ce06355608a53f	Лаймовый плавленый кварц (животные не проходят)
block:block.enderio.fused_quartz_na_magenta	sha256:0f68bd568e781a238909278d3c3f904f79c580bf2d95bc4396838eaf45ea6659	Пурпурный плавленый кварц (животные не проходят)
block:block.enderio.fused_quartz_na_orange	sha256:862da85e82fb6df55b72032bca794ebefee970d400093eb91bf5d3989ce08173	Оранжевый плавленый кварц (животные не проходят)
block:block.enderio.fused_quartz_na_pink	sha256:4d56b574380b4bda8fa781433d243f9f89b06ee4f1586e575e153f8a36857600	Розовый плавленый кварц (животные не проходят)
block:block.enderio.fused_quartz_na_purple	sha256:40ab05a0b245277a666e510b9eb22e0a64971244b55cf56435c72e87ff0905f9	Фиолетовый плавленый кварц (животные не проходят)
block:block.enderio.fused_quartz_na_red	sha256:690459b1f93e536c02230967b2b150541731cd8ca6625e09634c2b5ddba143d6	Красный плавленый кварц (животные не проходят)
block:block.enderio.fused_quartz_na_white	sha256:4d0866dcca16055385f0c4a7e46fa6b3a190cf1b8c5a5daeefeeecaeeca16a0e	Белый плавленый кварц (животные не проходят)
block:block.enderio.fused_quartz_na_yellow	sha256:a7a4070150d7498463d03bbb3bf82b5f0c101e0e48ff61517af6d4ce5819ddd8	Жёлтый плавленый кварц (животные не проходят)
block:block.enderio.fused_quartz_nm	sha256:267ca4ca65dd90db1769b975b0a3ad690669f42088b811db2b44da18b76da11b	Плавленый кварц (монстры не проходят)
block:block.enderio.fused_quartz_nm_black	sha256:de6de3c16b7ec1667c3ccc550dfbc04e6b4da311eabba08c21848422464a8fc6	Чёрный плавленый кварц (монстры не проходят)
block:block.enderio.fused_quartz_nm_blue	sha256:3b17f0818a350453a0f5075de270b437266db03c7e6d2a2eca03ad2f0cd945fe	Синий плавленый кварц (монстры не проходят)
